col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i
SHP-005158,W-11,FG-0041,2024-12-08,50,50,1,1,海外
SHP-005159,W-10,FG-0062,2024-02-10,10,10,1,1,海外
SHP-005160,W-12,FG-0002,2025-09-22,100,100,0,1,北日本
SHP-005161,W-16,FG-0053,2025-10-14,100,100,1,1,北日本
SHP-005162,W-21,FG-0034,2025-07-23,10,10,1,1,東日本
SHP-005163,W-01,FG-0040,2024-09-14,50,50,1,1,北日本
SHP-005164,W-02,FG-0061,2025-11-11,100,70,1,0,北日本
SHP-005165,W-12,FG-0079,2024-09-20,100,100,1,1,東日本
SHP-005166,W-20,FG-0034,2024-10-03,10,10,1,1,海外
SHP-005167,W-06,FG-0006,2025-02-15,100,100,1,1,西日本
SHP-005168,W-05,FG-0023,2025-04-19,20,20,0,1,西日本
SHP-005169,W-03,FG-0061,2026-02-13,10,10,1,1,西日本
SHP-005170,W-03,FG-0001,2025-09-16,50,50,0,1,海外
SHP-005171,W-01,FG-0029,2025-08-18,20,20,1,1,北日本
SHP-005172,W-05,FG-0026,2024-01-24,50,50,1,1,北日本
SHP-005173,W-05,FG-0072,2025-02-14,10,8,1,0,西日本
SHP-005174,W-04,FG-0058,2025-06-24,50,50,1,1,北日本
SHP-005175,W-05,FG-0045,2024-06-23,100,100,1,1,海外
SHP-005176,W-02,FG-0027,2026-03-19,100,100,0,1,西日本
SHP-005177,W-13,FG-0035,2025-12-12,10,10,1,1,海外
SHP-005178,W-22,FG-0024,2024-03-03,10,10,0,1,北日本
SHP-005179,W-09,FG-0062,2024-09-14,50,50,1,1,西日本
SHP-005180,W-05,FG-0035,2025-07-07,10,10,1,1,西日本
SHP-005181,W-01,FG-0021,2024-06-15,100,65,1,0,東日本
SHP-005182,W-04,FG-0054,2025-09-05,20,20,1,1,東日本
SHP-005183,W-08,FG-0024,2025-11-24,10,10,1,1,北日本
SHP-005184,W-17,FG-0066,2025-12-06,50,50,1,1,北日本
SHP-005185,W-16,FG-0009,2024-01-01,50,50,1,1,西日本
SHP-005186,W-11,FG-0006,2024-05-25,50,50,1,1,西日本
SHP-005187,W-05,FG-0055,2024-03-31,50,50,1,1,西日本
SHP-005188,W-02,FG-0028,2024-07-30,20,20,1,1,海外
SHP-005189,W-13,FG-0007,2025-03-24,10,10,1,1,北日本
SHP-005190,W-07,FG-0019,2025-10-11,20,13,1,0,東日本
SHP-005191,W-09,FG-0069,2025-05-31,20,20,1,1,北日本
SHP-005192,W-05,FG-0005,2025-11-20,50,50,1,1,東日本
SHP-005193,W-05,FG-0038,2024-03-09,100,100,1,1,西日本
SHP-005194,W-06,FG-0077,2025-10-10,10,10,1,1,海外
SHP-005195,W-09,FG-0008,2025-11-15,50,50,1,1,東日本
SHP-005196,W-22,FG-0043,2025-05-09,100,100,1,1,北日本
SHP-005197,W-06,FG-0065,2025-01-04,20,20,1,1,海外
SHP-005198,W-06,FG-0016,2026-03-06,10,8,1,0,海外
SHP-005199,W-11,FG-0051,2026-01-08,50,50,1,1,西日本
SHP-005200,W-20,FG-0057,2025-10-30,100,100,1,1,海外
SHP-005201,W-09,FG-0012,2024-03-21,100,100,1,1,海外
SHP-005202,W-13,FG-0052,2024-12-24,100,100,1,1,海外
SHP-005203,W-06,FG-0060,2024-08-31,20,20,0,1,西日本
SHP-005204,W-16,FG-0068,2025-03-27,10,10,0,1,北日本
SHP-005205,W-18,FG-0070,2024-01-30,10,7,1,0,東日本
SHP-005206,W-22,FG-0055,2024-12-25,10,10,1,1,西日本
SHP-005207,W-14,FG-0021,2024-10-31,20,20,1,1,東日本
SHP-005208,W-22,FG-0058,2025-12-25,100,100,1,1,海外
SHP-005209,W-20,FG-0060,2026-01-18,20,20,1,1,西日本
SHP-005210,W-24,FG-0018,2024-03-26,100,100,1,1,西日本
SHP-005211,W-04,FG-0032,2024-12-23,10,10,1,1,北日本
SHP-005212,W-10,FG-0011,2025-04-30,50,50,1,1,海外
SHP-005213,W-05,FG-0034,2025-08-09,100,100,1,1,海外
SHP-005214,W-06,FG-0039,2024-05-30,10,10,1,1,海外
SHP-005215,W-12,FG-0032,2024-08-06,20,20,0,1,西日本
SHP-005216,W-14,FG-0014,2026-03-26,100,100,1,1,東日本
SHP-005217,W-11,FG-0072,2024-05-24,10,10,1,1,西日本
SHP-005218,W-04,FG-0068,2025-07-11,10,10,1,1,西日本
SHP-005219,W-05,FG-0078,2024-09-06,100,100,1,1,西日本
SHP-005220,W-18,FG-0046,2024-02-03,10,6,1,0,北日本
SHP-005221,W-15,FG-0073,2024-09-30,100,100,0,1,北日本
SHP-005222,W-11,FG-0071,2025-09-17,50,50,1,1,海外
SHP-005223,W-20,FG-0033,2024-02-10,50,50,1,1,東日本
SHP-005224,W-24,FG-0036,2026-02-02,50,50,1,1,西日本
SHP-005225,W-15,FG-0037,2025-02-01,100,100,1,1,海外
SHP-005226,W-24,FG-0038,2025-12-02,50,50,1,1,海外
SHP-005227,W-05,FG-0042,2024-09-17,10,10,1,1,北日本
SHP-005228,W-01,FG-0022,2024-02-03,100,100,1,1,海外
SHP-005229,W-23,FG-0074,2024-12-23,10,10,1,1,西日本
SHP-005230,W-04,FG-0048,2025-09-10,50,50,1,1,西日本
SHP-005231,W-19,FG-0012,2024-12-18,100,100,0,1,東日本
SHP-005232,W-21,FG-0017,2024-08-02,50,50,1,1,西日本
SHP-005233,W-07,FG-0016,2024-01-07,10,10,1,1,北日本
SHP-005234,W-17,FG-0080,2025-08-18,10,10,1,1,東日本
SHP-005235,W-17,FG-0057,2025-10-13,10,10,1,1,海外
SHP-005236,W-23,FG-0051,2024-09-06,10,10,0,1,海外
SHP-005237,W-14,FG-0057,2025-10-11,20,20,1,1,海外
SHP-005238,W-13,FG-0056,2026-01-27,20,20,1,1,海外
SHP-005239,W-21,FG-0027,2025-09-11,50,50,0,1,西日本
SHP-005240,W-18,FG-0078,2026-03-29,50,50,1,1,海外
SHP-005241,W-21,FG-0049,2024-04-07,50,50,1,1,北日本
SHP-005242,W-20,FG-0057,2024-11-02,10,10,1,1,東日本
SHP-005243,W-18,FG-0020,2024-10-02,10,10,1,1,北日本
SHP-005244,W-05,FG-0063,2024-12-25,50,50,1,1,西日本
SHP-005245,W-24,FG-0070,2025-11-02,50,50,1,1,西日本
SHP-005246,W-10,FG-0029,2025-04-17,50,50,1,1,北日本
SHP-005247,W-23,FG-0044,2024-11-07,10,10,0,1,北日本
SHP-005248,W-22,FG-0068,2024-11-18,50,50,1,1,海外
SHP-005249,W-07,FG-0073,2024-10-24,20,20,1,1,海外
SHP-005250,W-01,FG-0046,2026-02-04,10,10,1,1,東日本
SHP-010501,W-07,FG-0006,2024-06-23,10,8,1,0,海外
SHP-010502,W-04,FG-0059,2024-04-01,10,10,1,1,西日本
SHP-010503,W-12,FG-0024,2024-01-27,100,100,1,1,東日本
SHP-010504,W-02,FG-0052,2026-03-15,100,100,1,1,海外
SHP-010505,W-02,FG-0028,2025-08-26,20,20,1,1,東日本
SHP-010506,W-17,FG-0014,2025-11-21,20,20,1,1,海外
SHP-010507,W-12,FG-0017,2025-03-05,50,50,1,1,東日本
SHP-010508,W-20,FG-0018,2024-02-19,20,20,1,1,北日本
SHP-010509,W-12,FG-0057,2024-07-31,50,50,1,1,北日本
SHP-010510,W-24,FG-0065,2024-09-11,20,20,1,1,西日本
SHP-010511,W-20,FG-0080,2025-10-06,10,10,1,1,海外
SHP-010512,W-03,FG-0031,2024-11-05,10,10,1,1,西日本
SHP-010513,W-23,FG-0004,2025-08-18,20,20,1,1,東日本
SHP-010514,W-12,FG-0016,2024-11-17,20,17,1,0,海外
SHP-010515,W-20,FG-0027,2024-11-24,50,50,1,1,海外
SHP-010516,W-17,FG-0080,2024-04-05,20,20,1,1,海外
SHP-010517,W-02,FG-0013,2025-12-03,100,100,1,1,西日本
SHP-010518,W-03,FG-0025,2025-05-30,10,10,1,1,北日本
SHP-010519,W-12,FG-0013,2024-04-24,100,100,1,1,北日本
SHP-010520,W-01,FG-0021,2024-06-15,50,50,1,1,東日本
SHP-010521,W-16,FG-0044,2024-02-29,50,50,1,1,東日本
SHP-010522,W-13,FG-0049,2024-10-25,20,20,1,1,北日本
SHP-010523,W-14,FG-0005,2025-04-01,10,10,1,1,北日本
SHP-010524,W-18,FG-0020,2024-05-01,100,100,1,1,海外
SHP-010525,W-22,FG-0024,2025-02-18,10,8,1,0,東日本
SHP-010526,W-22,FG-0007,2025-04-15,50,50,0,1,北日本
SHP-010527,W-02,FG-0038,2025-04-28,10,10,1,1,西日本
SHP-010528,W-06,FG-0019,2025-11-18,10,10,0,1,北日本
SHP-010529,W-18,FG-0003,2026-03-27,50,50,1,1,北日本
SHP-010530,W-06,FG-0071,2026-03-13,20,20,1,1,海外
SHP-010531,W-08,FG-0051,2025-05-12,20,20,1,1,海外
SHP-010532,W-02,FG-0059,2026-03-13,10,10,0,1,西日本
SHP-010533,W-11,FG-0064,2025-07-19,50,50,1,1,海外
SHP-010534,W-11,FG-0007,2024-04-18,10,10,1,1,海外
SHP-010535,W-21,FG-0054,2024-12-01,100,100,0,1,海外
SHP-010536,W-12,FG-0031,2024-04-07,20,20,1,1,東日本
SHP-010537,W-04,FG-0013,2025-12-08,10,10,0,1,北日本
SHP-010538,W-23,FG-0052,2024-01-09,10,10,1,1,東日本
SHP-010539,W-15,FG-0003,2025-12-11,20,20,1,1,東日本
SHP-010540,W-14,FG-0034,2025-03-07,100,100,0,1,東日本
SHP-010541,W-10,FG-0044,2024-05-02,50,50,1,1,東日本
SHP-010542,W-19,FG-0045,2024-02-18,50,50,1,1,北日本
SHP-010543,W-03,FG-0023,2025-03-10,50,50,0,1,海外
SHP-010544,W-07,FG-0071,2025-11-24,20,13,0,0,北日本
SHP-010545,W-04,FG-0026,2025-09-21,50,50,1,1,東日本
SHP-010546,W-02,FG-0077,2024-12-06,100,100,1,1,海外
SHP-010547,W-15,FG-0054,2026-02-12,50,50,1,1,海外
SHP-010548,W-05,FG-0056,2024-05-19,100,100,0,1,東日本
SHP-010549,W-10,FG-0035,2024-02-20,100,100,1,1,東日本
SHP-010550,W-01,FG-0016,2025-10-15,20,20,1,1,海外
SHP-010551,W-20,FG-0008,2024-01-20,50,50,1,1,海外
SHP-010552,W-24,FG-0031,2024-09-18,50,50,1,1,西日本
SHP-010553,W-15,FG-0007,2025-07-09,10,7,1,0,東日本
SHP-010554,W-03,FG-0001,2025-10-30,100,100,1,1,海外
SHP-010555,W-10,FG-0009,2024-01-02,10,10,1,1,北日本
SHP-010556,W-23,FG-0008,2024-07-08,10,10,1,1,海外
SHP-010557,W-02,FG-0022,2025-06-06,20,20,0,1,海外
SHP-010558,W-17,FG-0035,2025-07-06,100,100,1,1,東日本
SHP-010559,W-19,FG-0048,2024-06-15,100,100,1,1,北日本
SHP-010560,W-14,FG-0048,2024-12-12,20,12,1,0,東日本
SHP-010561,W-24,FG-0024,2024-07-05,100,100,1,1,北日本
SHP-010562,W-10,FG-0023,2025-06-25,100,100,1,1,東日本
SHP-010563,W-02,FG-0073,2024-05-17,50,50,0,1,海外
SHP-010564,W-19,FG-0019,2024-03-10,10,10,1,1,西日本
SHP-010565,W-02,FG-0057,2025-11-14,10,10,1,1,海外
SHP-010566,W-08,FG-0024,2024-01-09,100,100,1,1,西日本
SHP-010567,W-11,FG-0018,2024-08-27,100,100,1,1,北日本
SHP-010568,W-09,FG-0031,2025-05-02,10,10,1,1,東日本
SHP-010569,W-14,FG-0045,2024-06-16,10,10,1,1,西日本
SHP-010570,W-20,FG-0016,2024-06-10,50,50,1,1,東日本
SHP-010571,W-19,FG-0003,2024-09-01,100,100,0,1,西日本
SHP-010572,W-08,FG-0046,2025-04-20,10,10,0,1,海外
SHP-010573,W-22,FG-0048,2024-06-26,50,50,1,1,西日本
SHP-010574,W-15,FG-0003,2025-09-20,20,20,1,1,海外
SHP-010575,W-09,FG-0034,2025-03-14,50,35,1,0,北日本
SHP-010576,W-14,FG-0061,2024-05-02,100,72,1,0,海外
SHP-010577,W-20,FG-0027,2025-08-26,50,42,1,0,海外
SHP-010578,W-21,FG-0074,2024-08-04,50,50,1,1,海外
SHP-010579,W-14,FG-0021,2024-01-03,10,10,1,1,海外
SHP-010580,W-03,FG-0004,2024-03-13,20,20,0,1,海外
SHP-010581,W-09,FG-0045,2024-11-16,20,16,1,0,東日本
SHP-010582,W-24,FG-0043,2025-11-30,100,100,1,1,北日本
SHP-010583,W-22,FG-0015,2024-09-05,100,100,1,1,東日本
SHP-010584,W-02,FG-0047,2024-02-20,50,50,1,1,海外
SHP-010585,W-12,FG-0014,2024-01-23,20,15,1,0,西日本
SHP-010586,W-12,FG-0069,2025-03-05,50,50,0,1,東日本
SHP-010587,W-09,FG-0027,2024-02-16,10,10,1,1,海外
SHP-010588,W-01,FG-0043,2024-08-31,10,10,1,1,東日本
SHP-010589,W-12,FG-0057,2024-01-11,10,10,1,1,東日本
SHP-010590,W-23,FG-0034,2024-02-14,50,50,1,1,東日本
SHP-010591,W-10,FG-0071,2024-01-14,20,20,1,1,北日本
SHP-010592,W-15,FG-0056,2024-09-09,20,20,1,1,東日本
SHP-010593,W-11,FG-0055,2025-09-16,10,10,1,1,北日本
SHP-010594,W-08,FG-0066,2024-06-16,50,50,1,1,海外
SHP-010595,W-05,FG-0008,2025-11-10,50,50,1,1,海外
SHP-010596,W-18,FG-0003,2025-09-14,10,10,1,1,東日本
SHP-010597,W-15,FG-0056,2025-01-08,50,50,1,1,西日本
SHP-010598,W-14,FG-0009,2026-04-13,100,100,1,1,西日本
SHP-010599,W-08,FG-0023,2024-12-06,20,20,1,1,西日本
SHP-010600,W-16,FG-0072,2026-02-24,20,20,1,1,東日本
SHP-010601,W-09,FG-0076,2025-06-14,50,50,1,1,西日本
SHP-010602,W-11,FG-0003,2024-05-23,10,10,1,1,西日本
SHP-010603,W-07,FG-0072,2026-01-26,50,50,1,1,北日本
SHP-010604,W-18,FG-0049,2025-10-01,10,10,1,1,海外
SHP-010605,W-09,FG-0003,2024-12-07,100,100,1,1,東日本
SHP-010606,W-09,FG-0068,2024-09-15,20,20,1,1,西日本
SHP-010607,W-16,FG-0005,2025-06-09,50,50,1,1,海外
SHP-010608,W-18,FG-0069,2024-07-15,20,20,1,1,北日本
SHP-010609,W-24,FG-0028,2024-10-01,20,20,1,1,海外
SHP-010610,W-12,FG-0012,2025-11-11,100,100,1,1,西日本
SHP-010611,W-14,FG-0048,2026-04-04,10,10,1,1,海外
SHP-010612,W-09,FG-0069,2024-12-02,100,100,1,1,北日本
SHP-010613,W-19,FG-0073,2025-03-13,50,50,0,1,北日本
SHP-010614,W-07,FG-0038,2024-05-21,10,8,1,0,東日本
SHP-010615,W-11,FG-0027,2025-07-24,50,50,1,1,北日本
SHP-010616,W-19,FG-0038,2025-02-07,20,20,1,1,海外
SHP-010617,W-12,FG-0072,2025-02-19,20,20,1,1,西日本
SHP-010618,W-02,FG-0062,2025-09-24,50,50,1,1,西日本
SHP-010619,W-15,FG-0064,2025-10-28,20,20,0,1,海外
SHP-010620,W-20,FG-0071,2024-12-05,50,50,0,1,海外
SHP-010621,W-01,FG-0036,2025-07-19,100,100,0,1,北日本
SHP-010622,W-09,FG-0047,2025-02-28,100,100,1,1,海外
SHP-010623,W-07,FG-0026,2025-06-26,50,50,1,1,西日本
SHP-010624,W-24,FG-0057,2025-01-21,50,50,1,1,海外
SHP-010625,W-05,FG-0076,2025-08-01,50,50,1,1,東日本
SHP-010626,W-19,FG-0010,2024-10-23,20,20,1,1,東日本
SHP-010627,W-15,FG-0056,2024-03-30,100,73,1,0,東日本
SHP-010628,W-20,FG-0036,2025-12-21,10,10,1,1,西日本
SHP-010629,W-12,FG-0078,2026-01-12,100,100,1,1,東日本
SHP-010630,W-16,FG-0033,2025-03-08,10,10,1,1,北日本
SHP-010631,W-05,FG-0049,2024-02-15,10,10,1,1,西日本
SHP-010632,W-06,FG-0073,2024-01-09,50,50,1,1,西日本
SHP-010633,W-01,FG-0062,2024-03-22,10,10,1,1,西日本
SHP-010634,W-13,FG-0027,2025-04-06,10,10,1,1,東日本
SHP-010635,W-15,FG-0051,2025-05-16,10,10,1,1,東日本
SHP-010636,W-11,FG-0002,2026-03-06,100,100,1,1,海外
SHP-010637,W-14,FG-0052,2024-11-25,100,100,1,1,東日本
SHP-010638,W-09,FG-0005,2025-04-18,20,20,1,1,東日本
SHP-010639,W-07,FG-0064,2024-09-08,20,20,1,1,海外
SHP-010640,W-13,FG-0053,2025-07-23,20,20,1,1,海外
SHP-010641,W-21,FG-0067,2024-03-26,50,50,1,1,北日本
SHP-010642,W-07,FG-0018,2024-05-27,20,20,1,1,北日本
SHP-010643,W-24,FG-0072,2025-06-25,10,10,1,1,海外
SHP-010644,W-23,FG-0041,2024-02-09,20,14,1,0,東日本
SHP-010645,W-13,FG-0070,2025-09-20,50,47,1,0,西日本
SHP-010646,W-13,FG-0030,2025-10-04,10,10,1,1,東日本
SHP-010647,W-21,FG-0035,2025-12-16,50,50,1,1,東日本
SHP-010648,W-06,FG-0072,2025-11-09,100,100,0,1,西日本
SHP-010649,W-24,FG-0037,2024-10-02,50,50,1,1,西日本
SHP-010650,W-17,FG-0051,2025-08-06,20,20,1,1,北日本
SHP-010651,W-01,FG-0072,2026-02-06,100,100,1,1,西日本
SHP-010652,W-01,FG-0006,2024-09-09,20,20,1,1,海外
SHP-010653,W-05,FG-0004,2026-04-12,100,100,1,1,北日本
SHP-010654,W-19,FG-0062,2026-04-13,10,10,1,1,北日本
SHP-010655,W-02,FG-0011,2024-09-02,20,20,1,1,北日本
SHP-010656,W-19,FG-0054,2024-08-04,20,20,1,1,北日本
SHP-010657,W-07,FG-0059,2024-01-10,100,100,1,1,西日本
SHP-010658,W-20,FG-0078,2025-03-19,50,50,1,1,東日本
SHP-010659,W-11,FG-0037,2025-03-16,50,31,0,0,海外
SHP-010660,W-07,FG-0024,2025-10-07,100,100,0,1,海外
SHP-010661,W-06,FG-0066,2024-07-06,100,100,1,1,西日本
SHP-010662,W-10,FG-0080,2024-03-07,100,100,1,1,北日本
SHP-010663,W-11,FG-0078,2025-02-19,10,10,0,1,西日本
SHP-010664,W-10,FG-0001,2025-05-09,50,50,1,1,東日本
SHP-010665,W-18,FG-0018,2025-11-08,20,20,1,1,北日本
SHP-010666,W-17,FG-0022,2025-01-26,100,100,1,1,北日本
SHP-010667,W-13,FG-0045,2025-10-11,20,20,1,1,海外
SHP-010668,W-05,FG-0054,2024-10-11,10,10,0,1,西日本
SHP-010669,W-08,FG-0008,2024-09-08,10,10,1,1,東日本
SHP-010670,W-21,FG-0031,2025-06-15,50,50,1,1,東日本
SHP-010671,W-17,FG-0025,2024-07-01,10,10,1,1,東日本
SHP-010672,W-11,FG-0072,2025-12-25,20,20,1,1,西日本
SHP-010673,W-18,FG-0036,2024-06-25,10,10,1,1,東日本
SHP-010674,W-23,FG-0067,2025-02-28,50,50,1,1,海外
SHP-010675,W-23,FG-0067,2025-10-05,50,50,1,1,北日本
SHP-010676,W-21,FG-0050,2025-03-03,50,50,1,1,海外
SHP-010677,W-21,FG-0024,2026-02-11,100,100,0,1,北日本
SHP-010678,W-07,FG-0069,2025-03-07,20,20,1,1,西日本
SHP-010679,W-17,FG-0042,2024-10-11,20,20,0,1,海外
SHP-010680,W-17,FG-0010,2024-07-04,50,50,1,1,海外
SHP-010681,W-17,FG-0072,2025-03-02,100,100,1,1,海外
SHP-010682,W-17,FG-0044,2024-12-27,10,10,1,1,東日本
SHP-010683,W-11,FG-0028,2024-03-24,10,10,1,1,北日本
SHP-010684,W-17,FG-0068,2026-02-10,50,50,1,1,東日本
SHP-010685,W-16,FG-0070,2024-09-11,20,20,1,1,西日本
SHP-010686,W-10,FG-0005,2025-03-15,100,100,1,1,北日本
SHP-010687,W-14,FG-0033,2025-03-07,10,10,1,1,東日本
SHP-010688,W-14,FG-0055,2025-07-03,10,10,1,1,東日本
SHP-010689,W-13,FG-0066,2025-12-20,100,100,1,1,海外
SHP-010690,W-22,FG-0016,2024-05-26,20,20,0,1,北日本
SHP-010691,W-19,FG-0025,2024-05-01,100,100,1,1,西日本
SHP-010692,W-18,FG-0036,2026-04-02,50,50,1,1,北日本
SHP-010693,W-05,FG-0065,2024-07-22,100,100,1,1,東日本
SHP-010694,W-02,FG-0076,2024-03-17,10,10,1,1,東日本
SHP-010695,W-14,FG-0044,2025-11-22,50,50,1,1,西日本
SHP-010696,W-18,FG-0015,2025-05-12,50,47,1,0,北日本
SHP-010697,W-04,FG-0024,2025-06-06,10,10,1,1,西日本
SHP-010698,W-13,FG-0080,2025-06-16,100,100,1,1,東日本
SHP-010699,W-04,FG-0067,2025-07-22,10,10,1,1,西日本
SHP-010700,W-04,FG-0025,2024-05-24,100,100,1,1,東日本
SHP-010701,W-10,FG-0049,2024-03-26,100,100,1,1,東日本
SHP-010702,W-05,FG-0024,2025-04-21,100,100,1,1,東日本
SHP-010703,W-13,FG-0032,2025-07-01,100,100,1,1,東日本
SHP-010704,W-12,FG-0078,2025-07-04,50,50,1,1,北日本
SHP-010705,W-08,FG-0007,2025-06-30,10,10,1,1,東日本
SHP-010706,W-20,FG-0027,2024-09-25,100,100,0,1,海外
SHP-010707,W-04,FG-0033,2024-05-17,10,10,0,1,東日本
SHP-010708,W-03,FG-0042,2024-03-04,50,50,0,1,東日本
SHP-010709,W-09,FG-0035,2024-08-23,50,50,0,1,東日本
SHP-010710,W-07,FG-0042,2024-12-06,100,100,1,1,東日本
SHP-010711,W-13,FG-0054,2025-02-27,10,10,1,1,東日本
SHP-010712,W-08,FG-0047,2025-09-28,10,7,1,0,海外
SHP-010713,W-18,FG-0049,2024-01-04,10,10,1,1,東日本
SHP-010714,W-04,FG-0050,2025-02-22,50,39,1,0,東日本
SHP-010715,W-18,FG-0031,2024-02-09,20,20,1,1,東日本
SHP-010716,W-01,FG-0009,2025-11-07,10,10,1,1,海外
SHP-010717,W-03,FG-0050,2025-07-20,100,100,1,1,西日本
SHP-010718,W-15,FG-0029,2024-02-07,20,20,1,1,東日本
SHP-010719,W-08,FG-0043,2025-07-25,10,10,1,1,海外
SHP-010720,W-15,FG-0032,2025-07-28,100,100,1,1,西日本
SHP-010721,W-08,FG-0046,2024-07-19,10,10,1,1,東日本
SHP-010722,W-24,FG-0022,2024-08-19,50,50,1,1,海外
SHP-010723,W-02,FG-0080,2025-03-03,10,10,1,1,海外
SHP-010724,W-02,FG-0006,2025-12-17,20,17,1,0,東日本
SHP-010725,W-17,FG-0038,2024-01-17,20,20,1,1,東日本
SHP-010726,W-06,FG-0041,2025-06-11,50,50,1,1,北日本
SHP-010727,W-04,FG-0001,2025-02-09,20,20,0,1,東日本
SHP-010728,W-12,FG-0008,2025-09-27,20,20,1,1,北日本
SHP-010729,W-02,FG-0057,2025-09-27,100,100,1,1,海外
SHP-010730,W-04,FG-0069,2026-04-08,100,100,1,1,海外
SHP-010731,W-19,FG-0007,2024-04-18,100,100,1,1,海外
SHP-010732,W-04,FG-0069,2025-05-24,20,20,1,1,海外
SHP-010733,W-09,FG-0029,2026-03-28,50,50,1,1,北日本
SHP-010734,W-05,FG-0079,2026-01-14,10,10,1,1,西日本
SHP-010735,W-23,FG-0034,2024-06-24,20,20,1,1,西日本
SHP-010736,W-06,FG-0010,2026-03-12,50,50,1,1,北日本
SHP-010737,W-24,FG-0009,2026-04-30,10,10,1,1,北日本
SHP-010738,W-07,FG-0052,2024-07-06,10,10,0,1,海外
SHP-010739,W-03,FG-0004,2024-06-11,20,20,1,1,北日本
SHP-010740,W-02,FG-0031,2025-04-20,20,20,1,1,海外
SHP-010741,W-16,FG-0043,2024-06-15,50,50,1,1,東日本
SHP-010742,W-17,FG-0058,2024-03-18,10,10,1,1,北日本
SHP-010743,W-14,FG-0009,2026-02-20,10,10,1,1,東日本
SHP-010744,W-19,FG-0042,2024-02-01,10,10,1,1,西日本
SHP-010745,W-19,FG-0063,2024-02-21,20,20,1,1,北日本
SHP-010746,W-22,FG-0008,2025-04-02,50,50,1,1,東日本
SHP-010747,W-14,FG-0014,2025-06-22,10,10,1,1,海外
SHP-010748,W-23,FG-0001,2026-02-09,20,20,1,1,東日本
SHP-010749,W-15,FG-0069,2024-05-13,10,10,1,1,海外
SHP-010750,W-17,FG-0065,2024-06-29,10,7,1,0,海外
SHP-010751,W-01,FG-0042,2025-04-25,10,10,1,1,海外
SHP-010752,W-16,FG-0016,2026-01-20,20,20,1,1,西日本
SHP-010753,W-24,FG-0052,2024-06-12,100,100,0,1,西日本
SHP-010754,W-12,FG-0064,2024-08-02,10,10,1,1,海外
SHP-010755,W-15,FG-0009,2025-07-20,10,10,1,1,北日本
SHP-010756,W-18,FG-0052,2025-03-28,50,50,1,1,西日本
SHP-010757,W-23,FG-0023,2024-07-23,10,10,1,1,海外
SHP-010758,W-03,FG-0051,2024-07-30,50,50,1,1,北日本
SHP-010759,W-23,FG-0067,2025-01-07,50,50,1,1,東日本
SHP-010760,W-07,FG-0047,2024-02-01,20,20,1,1,海外
SHP-010761,W-18,FG-0030,2024-06-18,20,20,0,1,北日本
SHP-010762,W-10,FG-0048,2024-09-07,10,10,1,1,西日本
SHP-010763,W-04,FG-0036,2025-01-10,10,10,1,1,東日本
SHP-010764,W-03,FG-0010,2025-08-31,100,100,0,1,西日本
SHP-010765,W-24,FG-0041,2025-05-04,10,10,1,1,北日本
SHP-010766,W-10,FG-0077,2025-08-23,20,20,1,1,海外
SHP-010767,W-20,FG-0062,2026-02-27,10,10,1,1,東日本
SHP-010768,W-04,FG-0029,2025-06-20,10,10,1,1,海外
SHP-010769,W-07,FG-0002,2024-09-11,100,100,1,1,北日本
SHP-010770,W-20,FG-0067,2026-04-15,20,20,1,1,北日本
SHP-010771,W-09,FG-0062,2025-08-23,20,20,1,1,北日本
SHP-010772,W-07,FG-0058,2025-09-03,50,50,1,1,海外
SHP-010773,W-24,FG-0019,2024-03-21,20,20,1,1,北日本
SHP-010774,W-12,FG-0026,2024-10-31,100,100,1,1,北日本
SHP-010775,W-16,FG-0025,2024-06-25,100,100,1,1,海外
SHP-010776,W-03,FG-0066,2024-12-26,10,10,1,1,海外
SHP-010777,W-02,FG-0067,2025-07-23,50,50,1,1,東日本
SHP-010778,W-14,FG-0031,2024-06-28,10,10,1,1,西日本
SHP-010779,W-07,FG-0041,2026-03-07,100,86,1,0,東日本
SHP-010780,W-11,FG-0005,2025-03-26,50,50,1,1,北日本
SHP-010781,W-21,FG-0063,2024-11-06,10,10,1,1,東日本
SHP-010782,W-08,FG-0018,2025-08-08,50,50,1,1,北日本
SHP-010783,W-24,FG-0029,2025-02-06,50,50,1,1,北日本
SHP-010784,W-20,FG-0037,2024-10-06,10,10,1,1,東日本
SHP-010785,W-02,FG-0034,2024-03-18,100,100,1,1,北日本
SHP-010786,W-07,FG-0076,2024-10-24,50,50,1,1,東日本
SHP-010787,W-16,FG-0064,2025-11-20,20,20,1,1,西日本
SHP-010788,W-15,FG-0078,2024-03-11,50,50,1,1,海外
SHP-010789,W-22,FG-0068,2025-03-11,10,10,1,1,西日本
SHP-010790,W-21,FG-0023,2026-04-26,10,10,1,1,北日本
SHP-010791,W-10,FG-0080,2024-07-22,10,10,1,1,西日本
SHP-010792,W-16,FG-0047,2024-07-05,100,100,1,1,北日本
SHP-010793,W-19,FG-0018,2025-01-26,100,100,1,1,海外
SHP-010794,W-09,FG-0073,2024-04-25,50,50,1,1,海外
SHP-010795,W-13,FG-0029,2025-04-02,10,10,1,1,北日本
SHP-010796,W-19,FG-0022,2024-06-10,50,50,1,1,東日本
SHP-010797,W-20,FG-0048,2024-04-28,10,10,1,1,海外
SHP-010798,W-10,FG-0025,2025-07-06,50,50,1,1,東日本
