col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i
20240131,W-20,M-0078,544,1025,13,451,0,0
20240131,W-20,M-0191,1909,2206,571,142,0,0
20240131,W-20,M-0165,1591,2004,288,119,0,0
20240131,W-20,M-0011,2193,1903,811,672,0,0
20240131,W-20,M-0090,1443,1104,759,325,0,0
20240131,W-20,M-0189,1725,1360,704,61,0,0
20240131,W-20,M-0160,1136,1093,909,162,0,0
20240131,W-20,M-0067,2519,2717,866,686,0,0
20240131,W-20,M-0172,757,939,720,301,0,0
20240131,W-20,M-0032,2082,1767,105,695,0,0
20240131,W-20,M-0077,1994,2340,208,169,0,0
20240131,W-20,M-0033,261,603,399,406,0,0
20240131,W-20,M-0187,1217,1697,649,516,0,0
20240131,W-20,M-0045,2857,2608,825,113,0,0
20240131,W-20,M-0134,2523,2906,456,418,0,0
20240131,W-20,M-0093,80,0,368,713,1,1
20240131,W-20,M-0053,1047,1119,696,999,0,0
20240131,W-20,M-0075,239,4,84,184,0,1
20240131,W-20,M-0101,2971,3259,726,749,0,0
20240131,W-20,M-0174,2552,2232,335,950,0,0
20240131,W-20,M-0137,433,788,357,132,0,0
20240131,W-20,M-0005,1396,1165,780,75,0,0
20240131,W-20,M-0074,1627,1508,612,75,0,0
20240131,W-20,M-0003,1282,1611,247,375,0,0
20240131,W-20,M-0088,168,280,5,489,0,1
20240131,W-20,M-0042,2877,2554,711,501,0,0
20240131,W-20,M-0158,1443,1326,168,70,0,0
20240131,W-20,M-0112,1464,1516,708,399,0,0
20240131,W-20,M-0028,1688,1687,499,293,0,0
20240131,W-20,M-0044,2538,2171,305,218,0,0
20240131,W-20,M-0065,1036,1309,928,484,0,0
20240131,W-20,M-0001,2609,2615,484,650,0,0
20240131,W-20,M-0071,2785,3144,521,255,0,0
20240131,W-20,M-0197,926,1064,572,797,0,0
20240131,W-20,M-0127,1769,2250,65,359,0,0
20240131,W-20,M-0068,293,308,484,850,0,0
20240131,W-20,M-0076,365,806,769,222,0,0
20240131,W-20,M-0141,565,1000,425,137,0,0
20240131,W-20,M-0185,559,927,338,26,0,0
20240131,W-20,M-0066,1550,1600,420,582,0,0
20240131,W-20,M-0079,2881,2910,685,1,0,0
20240131,W-20,M-0069,1446,1307,224,903,0,0
20240131,W-20,M-0096,1711,2069,30,5,0,0
20240131,W-20,M-0019,2739,3113,148,119,0,0
20240131,W-20,M-0169,2325,2010,931,474,0,0
20240131,W-20,M-0061,520,1000,762,462,0,0
20240131,W-20,M-0024,741,1214,612,212,0,0
20240131,W-20,M-0009,1843,2125,780,96,0,0
20240131,W-20,M-0168,1436,1669,703,245,0,0
20240131,W-20,M-0084,2067,1612,811,363,0,0
20240131,W-20,M-0149,1337,1487,317,884,0,0
20240131,W-20,M-0106,2253,2514,910,91,0,0
20240131,W-20,M-0059,1092,1235,1000,773,0,0
20240131,W-20,M-0023,800,987,350,703,0,0
20240131,W-20,M-0183,1884,1727,888,410,0,0
20240131,W-20,M-0040,2153,2156,340,5,0,0
20240131,W-20,M-0105,2333,2126,910,410,0,0
20240131,W-20,M-0073,1402,1534,646,388,0,0
20240131,W-20,M-0029,2712,2411,130,386,0,0
20240131,W-20,M-0108,2105,2593,245,864,0,0
20240131,W-20,M-0145,1795,1552,105,382,0,0
20240131,W-20,M-0129,809,1308,229,22,0,0
20240131,W-20,M-0126,1043,1168,634,130,0,0
20240131,W-20,M-0181,943,513,830,424,0,0
20240131,W-20,M-0092,521,318,220,950,0,0
20240131,W-20,M-0184,449,296,396,705,0,0
20240131,W-20,M-0188,529,556,644,4,0,0
20240131,W-20,M-0016,30,150,51,679,0,0
20240131,W-20,M-0030,1190,1086,115,665,0,0
20240131,W-20,M-0166,2403,1960,944,533,0,0
20240131,W-20,M-0113,1926,1907,837,35,0,0
20240131,W-20,M-0180,1001,1209,26,623,0,0
20240131,W-20,M-0026,17,186,702,527,0,1
20240131,W-20,M-0046,1900,1790,486,339,0,0
20240131,W-20,M-0120,448,832,107,947,0,0
20240131,W-20,M-0103,434,810,983,564,0,0
20240131,W-20,M-0050,987,1099,364,933,0,0
20240131,W-20,M-0110,1094,1077,755,486,0,0
20240131,W-20,M-0007,579,516,585,184,0,0
20240131,W-20,M-0095,1864,1818,242,216,0,0
20240131,W-20,M-0182,469,110,113,552,0,1
20240131,W-20,M-0131,1237,1635,493,388,0,0
20240131,W-20,M-0022,580,243,854,566,0,0
20240131,W-20,M-0038,1788,2186,806,521,0,0
20240131,W-20,M-0122,1853,1831,9,462,0,0
20240131,W-20,M-0010,2577,2755,716,734,0,0
20240131,W-20,M-0154,2611,2354,306,572,0,0
20240131,W-20,M-0057,880,640,801,641,0,0
20240131,W-20,M-0143,1065,1279,546,390,0,0
20240131,W-20,M-0006,1701,1916,183,491,0,0
20240131,W-21,M-0043,2119,2043,564,807,0,0
20240131,W-21,M-0028,1671,1612,575,455,0,0
20240131,W-21,M-0161,310,654,533,541,0,0
20240131,W-21,M-0094,432,303,148,122,0,0
20240131,W-21,M-0035,2385,2823,682,516,0,0
20240131,W-21,M-0153,1816,2096,234,745,0,0
20240131,W-21,M-0105,1358,1682,42,503,0,0
20240131,W-21,M-0045,1844,2139,479,361,0,0
20240131,W-21,M-0050,1598,1488,977,608,0,0
20240131,W-21,M-0110,1692,1211,123,578,0,0
20240131,W-21,M-0076,342,842,615,715,0,0
20240131,W-21,M-0017,2348,2143,487,711,0,0
20240131,W-21,M-0122,1224,1485,669,139,0,0
20240131,W-21,M-0003,458,693,785,213,0,0
20240131,W-21,M-0119,351,61,144,723,0,0
20240131,W-21,M-0125,2421,2075,248,989,0,0
20240131,W-21,M-0168,2091,1898,129,148,0,0
20240131,W-21,M-0059,2094,1842,613,442,0,0
20240131,W-21,M-0159,600,840,240,656,0,0
20240131,W-21,M-0194,566,981,709,582,0,0
20240131,W-21,M-0062,2160,2115,515,246,0,0
20240131,W-21,M-0135,1318,1729,888,293,0,0
20240131,W-21,M-0113,699,505,286,445,0,0
20240131,W-21,M-0054,1859,1398,432,828,0,0
20240131,W-21,M-0169,1484,1807,579,134,0,0
20240131,W-21,M-0004,604,1022,937,900,0,0
20240131,W-21,M-0186,1749,1948,13,857,0,0
20240131,W-21,M-0041,2048,2025,887,232,0,0
20240131,W-21,M-0022,2337,2614,15,449,0,0
20240131,W-21,M-0100,1622,1823,867,241,0,0
20240131,W-21,M-0005,1273,1295,42,669,0,0
20240131,W-21,M-0163,1354,1686,949,669,0,0
20240131,W-21,M-0020,205,0,93,838,1,1
20240131,W-21,M-0007,1862,1989,368,830,0,0
20240131,W-21,M-0060,792,843,946,431,0,1
20240131,W-21,M-0177,1912,1604,676,735,0,0
20240131,W-21,M-0184,18,438,361,537,0,0
20240131,W-21,M-0075,2481,2205,821,980,0,0
20240131,W-21,M-0014,660,358,668,696,0,0
20240131,W-21,M-0170,191,0,573,882,1,1
20240131,W-21,M-0085,1282,1644,178,788,0,0
20240131,W-21,M-0099,82,0,646,116,1,1
20240131,W-21,M-0038,469,154,521,816,0,1
20240131,W-21,M-0087,1412,1628,259,142,0,0
20240131,W-21,M-0057,2469,2368,896,94,0,0
20240131,W-21,M-0009,1406,1637,605,693,0,0
20240131,W-21,M-0193,2538,2805,67,199,0,0
20240131,W-21,M-0108,2012,2033,892,904,0,0
20240131,W-21,M-0188,2760,2962,632,659,0,0
20240131,W-21,M-0018,420,449,359,393,0,0
20240131,W-21,M-0154,2661,3000,722,270,0,0
20240131,W-21,M-0089,1884,2265,441,600,0,0
20240131,W-21,M-0183,2261,2434,416,56,0,0
20240131,W-21,M-0118,1731,2103,615,891,0,0
20240131,W-21,M-0107,159,86,362,637,0,0
20240131,W-21,M-0052,2992,3082,510,925,0,0
20240131,W-21,M-0176,2899,2698,639,267,0,0
20240131,W-21,M-0066,2863,2756,87,296,0,0
20240131,W-21,M-0143,1723,2118,579,348,0,0
20240131,W-21,M-0197,506,427,989,143,0,0
20240131,W-21,M-0198,2277,2720,299,10,0,0
20240131,W-21,M-0021,2428,2556,917,148,0,0
20240131,W-21,M-0178,1698,2032,339,795,0,0
20240131,W-21,M-0080,1603,1818,4,67,0,0
20240131,W-21,M-0027,2146,2554,352,449,0,0
20240131,W-21,M-0036,2958,2793,669,5,0,0
20240131,W-21,M-0056,2280,1827,77,55,0,0
20240131,W-21,M-0146,754,592,784,443,0,1
20240131,W-21,M-0181,2530,2436,124,575,0,0
20240131,W-21,M-0016,934,1383,894,678,0,0
20240131,W-21,M-0151,169,462,419,901,0,0
20240131,W-21,M-0156,1940,1458,744,619,0,0
20240131,W-21,M-0079,769,594,643,969,0,0
20240131,W-21,M-0091,438,237,135,78,0,0
20240131,W-21,M-0033,1753,1314,209,599,0,0
20240131,W-21,M-0134,282,120,373,405,0,1
20240131,W-21,M-0090,1519,1856,665,203,0,0
20240131,W-21,M-0044,1867,2246,470,553,0,0
20240131,W-21,M-0190,454,951,285,424,0,0
20240131,W-21,M-0068,269,0,418,631,1,1
20240131,W-21,M-0081,538,511,140,604,0,0
20240131,W-21,M-0065,2450,2857,640,792,0,0
20240131,W-21,M-0171,1169,734,340,575,0,0
20240131,W-21,M-0189,2600,2164,694,655,0,0
20240131,W-21,M-0158,1759,1624,789,300,0,0
20240131,W-21,M-0182,868,467,433,359,0,1
20240131,W-21,M-0144,656,214,290,322,0,1
20240131,W-21,M-0023,2063,1958,390,494,0,0
20240131,W-21,M-0111,2561,2087,643,765,0,0
20240131,W-21,M-0096,328,0,850,602,1,1
20240131,W-21,M-0133,2540,2902,44,503,0,0
20240131,W-21,M-0175,137,0,229,30,1,1
20240131,W-21,M-0129,2675,2410,163,457,0,0
20240131,W-21,M-0019,2565,2267,606,31,0,0
20240131,W-21,M-0142,551,927,180,852,0,0
20240131,W-21,M-0152,1346,1600,6,627,0,0
20240131,W-21,M-0074,2201,2581,480,171,0,0
20240131,W-21,M-0120,1054,759,862,358,0,0
20240131,W-21,M-0123,748,989,186,53,0,0
20240131,W-21,M-0174,499,93,528,4,0,0
20240131,W-21,M-0097,1348,1689,622,341,0,0
20240131,W-21,M-0121,2508,2992,171,782,0,0
20240131,W-21,M-0040,1159,1454,480,57,0,0
20240131,W-21,M-0172,1762,1300,840,114,0,0
20240131,W-21,M-0001,1971,2296,156,411,0,0
20240131,W-21,M-0025,250,241,64,200,0,0
20240131,W-21,M-0126,2899,3153,392,415,0,0
20240131,W-21,M-0002,2478,2879,137,489,0,0
20240131,W-21,M-0115,265,716,292,156,0,0
20240131,W-21,M-0084,1085,983,459,517,0,0
20240131,W-21,M-0114,348,182,822,389,0,1
20240131,W-21,M-0083,363,158,826,816,0,0
20240131,W-21,M-0048,1923,1650,426,171,0,0
20240131,W-21,M-0073,1481,1743,203,469,0,0
20240131,W-21,M-0058,218,126,422,793,0,0
20240131,W-21,M-0117,2614,2418,167,51,0,0
20240131,W-21,M-0026,2954,2789,720,240,0,0
20240131,W-21,M-0061,2086,2157,811,834,0,0
20240131,W-21,M-0037,949,548,689,919,0,0
20240131,W-21,M-0034,473,632,312,735,0,1
20240131,W-21,M-0136,2255,1989,344,28,0,0
20240131,W-21,M-0162,2907,2425,510,634,0,0
20240131,W-21,M-0086,1230,1337,134,712,0,0
20240131,W-21,M-0102,1383,1198,669,571,0,0
20240131,W-21,M-0049,2756,2964,624,961,0,0
20240131,W-21,M-0039,505,962,489,288,0,0
20240131,W-21,M-0024,231,219,562,232,0,0
20240131,W-21,M-0157,2097,2322,404,107,0,0
20240131,W-21,M-0064,1030,1269,108,978,0,0
20240131,W-21,M-0167,2127,1862,589,715,0,0
20240131,W-21,M-0127,2414,2588,96,419,0,0
20240131,W-21,M-0147,1113,819,905,297,0,1
20240131,W-21,M-0116,329,58,81,478,0,0
20240131,W-21,M-0092,203,0,858,274,1,1
20240131,W-21,M-0067,2808,2452,622,939,0,0
20240131,W-21,M-0200,923,1413,882,201,0,0
20240131,W-21,M-0070,1565,1785,804,310,0,0
20240131,W-21,M-0131,2286,1993,469,810,0,0
20240131,W-21,M-0128,1462,1472,530,625,0,0
20240131,W-21,M-0055,573,716,256,494,0,0
20240131,W-21,M-0138,893,1062,362,254,0,0
20240131,W-21,M-0137,2917,2635,449,559,0,0
20240131,W-21,M-0093,562,715,240,229,0,0
20240131,W-21,M-0140,1182,1221,611,730,0,0
20240131,W-21,M-0112,1883,1403,600,113,0,0
20240131,W-21,M-0164,2905,2959,429,128,0,0
20240131,W-21,M-0199,49,0,632,576,1,1
20240131,W-21,M-0012,479,551,38,168,0,0
20240131,W-21,M-0029,2971,2651,907,791,0,0
20240131,W-21,M-0148,2343,2727,822,147,0,0
20240131,W-22,M-0053,90,433,531,305,0,0
20240131,W-22,M-0014,2751,3094,356,402,0,0
20240131,W-22,M-0016,2950,2858,228,559,0,0
20240131,W-22,M-0193,2363,2359,317,170,0,0
20240131,W-22,M-0068,2021,2506,22,577,0,0
20240131,W-22,M-0130,2339,2363,698,801,0,0
20240131,W-22,M-0196,722,765,304,1000,0,0
20240131,W-22,M-0033,683,986,774,616,0,0
20240131,W-22,M-0123,491,856,89,778,0,0
20240131,W-22,M-0010,1107,1456,234,469,0,0
20240131,W-22,M-0040,721,628,175,468,0,0
20240131,W-22,M-0074,1396,1104,320,662,0,0
20240131,W-22,M-0119,899,1345,146,81,0,0
20240131,W-22,M-0073,2142,2380,812,403,0,0
20240131,W-22,M-0153,1462,968,284,760,0,0
20240131,W-22,M-0017,203,210,245,540,0,1
20240131,W-22,M-0167,2059,1632,195,995,0,0
20240131,W-22,M-0121,343,0,615,933,1,1
20240131,W-22,M-0178,1477,1615,789,644,0,0
20240131,W-22,M-0057,422,631,937,802,0,0
20240131,W-22,M-0165,2548,2181,833,836,0,0
20240131,W-22,M-0158,1906,2160,789,610,0,0
20240131,W-22,M-0152,651,923,529,492,0,0
20240131,W-22,M-0022,1941,1599,888,353,0,0
20240131,W-22,M-0139,1202,1638,508,170,0,0
20240131,W-22,M-0143,1843,1445,865,467,0,0
20240131,W-22,M-0067,1493,1172,877,379,0,0
20240131,W-22,M-0076,626,812,202,378,0,0
20240131,W-22,M-0182,1550,1884,142,78,0,0
20240131,W-22,M-0064,1041,1524,148,829,0,0
20240131,W-22,M-0070,1020,657,727,576,0,1
20240131,W-22,M-0083,1970,1788,194,741,0,0
20240131,W-22,M-0094,28,368,334,555,0,0
20240131,W-22,M-0080,1747,1937,395,367,0,0
20240131,W-22,M-0109,2041,1771,213,91,0,0
20240131,W-22,M-0071,230,210,682,359,0,1
20240131,W-22,M-0145,1396,1070,390,64,0,0
20240131,W-22,M-0160,634,172,211,222,0,1
20240131,W-22,M-0147,1776,1850,334,794,0,0
20240131,W-22,M-0072,2298,2490,734,963,0,0
20240131,W-22,M-0100,560,718,175,103,0,1
20240131,W-22,M-0095,2852,2384,221,416,0,0
20240131,W-22,M-0118,1354,1440,427,422,0,0
20240131,W-22,M-0176,161,464,501,185,0,0
20240131,W-22,M-0023,1954,1966,439,819,0,0
20240131,W-22,M-0048,888,1052,762,368,0,0
20240131,W-22,M-0028,1545,1683,818,10,0,0
20240131,W-22,M-0171,971,1393,949,431,0,0
20240131,W-22,M-0088,1141,1062,767,86,0,0
20240131,W-22,M-0054,1602,1651,746,900,0,0
20240131,W-22,M-0141,1243,1601,968,446,0,0
20240131,W-22,M-0159,154,290,980,184,0,0
20240131,W-22,M-0059,1027,1110,260,66,0,0
20240131,W-22,M-0019,446,629,328,484,0,0
20240131,W-22,M-0026,2290,2189,683,563,0,0
20240131,W-22,M-0110,1334,886,471,487,0,0
20240131,W-22,M-0136,2816,3086,921,835,0,0
20240131,W-22,M-0085,351,0,293,856,1,1
20240131,W-22,M-0092,216,250,721,713,0,0
20240131,W-22,M-0099,1049,1518,458,328,0,0
20240131,W-22,M-0187,1343,1242,885,782,0,0
20240131,W-22,M-0198,463,804,699,68,0,0
20240131,W-22,M-0012,614,504,105,523,0,0
20240131,W-22,M-0169,2076,2210,102,305,0,0
20240131,W-22,M-0077,2382,2182,996,141,0,0
20240131,W-22,M-0031,2600,3061,140,519,0,0
20240131,W-22,M-0050,2015,1811,802,734,0,0
20240131,W-22,M-0037,1388,1110,73,362,0,0
20240131,W-22,M-0079,1983,1665,353,638,0,0
20240131,W-22,M-0111,468,765,801,710,0,0
20240131,W-22,M-0032,46,0,599,289,1,1
20240131,W-22,M-0124,2809,3085,359,396,0,0
20240131,W-22,M-0081,1589,1167,277,894,0,0
20240131,W-22,M-0107,1477,1274,892,7,0,0
20240131,W-22,M-0090,2135,2457,173,582,0,0
20240131,W-22,M-0142,21,60,316,137,0,1
20240131,W-22,M-0011,1600,2005,268,41,0,0
20240131,W-22,M-0173,2128,2151,830,977,0,0
20240131,W-22,M-0115,555,638,54,569,0,0
20240131,W-22,M-0175,894,1072,748,241,0,0
20240131,W-22,M-0189,726,875,439,718,0,1
20240131,W-22,M-0005,1280,1772,48,316,0,0
20240131,W-22,M-0200,2759,3030,565,305,0,0
20240131,W-22,M-0157,2171,2145,223,963,0,0
20240131,W-22,M-0001,1747,1407,153,347,0,0
20240131,W-22,M-0194,241,512,696,342,0,0
20240131,W-22,M-0006,2880,2635,308,404,0,0
20240131,W-22,M-0191,1849,1868,410,488,0,0
20240131,W-22,M-0065,1723,1629,700,337,0,0
20240131,W-22,M-0091,1852,1869,707,584,0,0
20240131,W-22,M-0155,429,136,161,442,0,0
20240131,W-22,M-0184,1688,1962,998,309,0,0
20240131,W-22,M-0082,2622,2283,256,472,0,0
20240131,W-22,M-0034,265,239,125,602,0,1
20240131,W-22,M-0132,591,173,192,528,0,1
20240131,W-22,M-0135,150,257,475,88,0,1
20240131,W-22,M-0078,2080,1788,37,78,0,0
20240131,W-22,M-0058,610,478,366,224,0,0
20240131,W-22,M-0098,794,1052,966,243,0,0
20240131,W-22,M-0015,2541,2100,763,606,0,0
20240131,W-22,M-0046,2871,3294,129,398,0,0
20240131,W-22,M-0108,2099,2464,121,798,0,0
20240131,W-22,M-0105,117,483,428,209,0,0
20240131,W-22,M-0101,336,0,601,150,1,1
20240131,W-22,M-0168,2783,2944,463,418,0,0
20240131,W-22,M-0009,842,423,597,529,0,1
20240131,W-22,M-0186,968,1141,316,210,0,0
20240131,W-22,M-0069,549,108,774,273,0,1
20240131,W-22,M-0104,2896,2403,825,507,0,0
20240131,W-22,M-0102,1727,1491,956,732,0,0
20240131,W-22,M-0043,2609,2322,172,137,0,0
20240131,W-22,M-0164,1878,1399,713,227,0,0
20240131,W-22,M-0174,2366,2825,301,720,0,0
20240131,W-22,M-0062,205,566,624,817,0,0
20240131,W-22,M-0138,2499,2661,885,409,0,0
20240131,W-22,M-0055,447,882,263,618,0,0
20240131,W-22,M-0045,676,788,134,870,0,0
20240131,W-22,M-0148,2111,2526,876,916,0,0
20240131,W-22,M-0156,2384,2368,373,281,0,0
20240131,W-22,M-0177,2761,2366,191,660,0,0
20240131,W-22,M-0113,2685,2574,113,624,0,0
20240131,W-22,M-0036,800,924,669,524,0,0
20240131,W-22,M-0084,2520,2070,720,983,0,0
20240131,W-22,M-0192,1537,1499,80,88,0,0
20240131,W-22,M-0020,639,595,812,28,0,0
20240131,W-22,M-0042,1809,1580,401,641,0,0
20240131,W-22,M-0027,467,671,118,683,0,0
20240131,W-22,M-0052,2075,1976,302,45,0,0
20240131,W-22,M-0150,2008,1621,844,958,0,0
20240131,W-22,M-0188,2513,2194,976,460,0,0
20240131,W-22,M-0097,873,941,306,247,0,0
20240131,W-22,M-0166,1074,1535,533,289,0,0
20240131,W-22,M-0106,1762,1351,29,986,0,0
20240131,W-22,M-0038,1868,1800,352,981,0,0
20240131,W-22,M-0086,211,0,49,703,1,1
20240131,W-22,M-0075,2942,3235,846,14,0,0
20240131,W-22,M-0002,319,0,22,82,1,1
20240131,W-22,M-0117,1967,2099,261,914,0,0
20240131,W-22,M-0093,228,0,674,927,1,1
20240131,W-22,M-0129,1533,1165,877,679,0,0
20240131,W-22,M-0025,261,503,738,370,0,0
20240131,W-22,M-0183,2178,1753,938,283,0,0
20240131,W-22,M-0024,175,383,78,303,0,0
20240131,W-22,M-0131,265,570,999,78,0,0
20240131,W-22,M-0116,1204,1392,867,886,0,0
20240131,W-22,M-0133,1501,1469,746,459,0,0
20240131,W-22,M-0051,389,360,352,614,0,0
20240131,W-22,M-0061,520,228,331,656,0,0
20240131,W-22,M-0126,2490,2591,103,731,0,0
20240131,W-22,M-0035,2633,2631,356,281,0,0
20240131,W-23,M-0196,318,141,63,977,0,0
20240131,W-23,M-0036,1337,1079,300,406,0,0
20240131,W-23,M-0049,2105,2594,698,310,0,0
20240131,W-23,M-0092,2678,2657,40,853,0,0
20240131,W-23,M-0014,2550,2321,964,603,0,0
20240131,W-23,M-0101,1906,2255,336,447,0,0
20240131,W-23,M-0087,2530,2332,676,701,0,0
20240131,W-23,M-0120,460,209,601,530,0,0
20240131,W-23,M-0175,2882,2950,320,6,0,0
20240131,W-23,M-0191,2219,1789,928,769,0,0
20240131,W-23,M-0094,2223,2255,421,376,0,0
20240131,W-23,M-0168,2706,3160,879,576,0,0
20240131,W-23,M-0022,2465,2243,297,761,0,0
20240131,W-23,M-0001,7,0,273,267,1,1
20240131,W-23,M-0069,1869,1995,976,367,0,0
20240131,W-23,M-0026,1003,1273,734,840,0,0
20240131,W-23,M-0046,2348,2758,617,171,0,0
20240131,W-23,M-0137,507,109,269,665,0,1
20240131,W-23,M-0108,1252,839,786,222,0,0
20240131,W-23,M-0081,2472,2631,922,191,0,0
20240131,W-23,M-0164,2550,3009,793,261,0,0
20240131,W-23,M-0139,1706,1444,95,850,0,0
20240131,W-23,M-0018,533,613,721,923,0,0
20240131,W-23,M-0084,578,334,511,911,0,0
20240131,W-23,M-0015,1350,1288,635,594,0,0
20240131,W-23,M-0075,18,214,414,161,0,0
20240131,W-23,M-0143,2797,2811,923,606,0,0
20240131,W-23,M-0165,2323,2641,976,604,0,0
20240131,W-23,M-0077,2077,1870,299,535,0,0
20240131,W-23,M-0194,2693,3032,274,577,0,0
20240131,W-23,M-0025,2969,3362,491,878,0,0
20240131,W-23,M-0149,70,209,802,331,0,0
20240131,W-23,M-0142,587,351,827,440,0,0
20240131,W-23,M-0193,1287,1272,150,391,0,0
20240131,W-23,M-0073,1329,1375,113,362,0,0
20240131,W-23,M-0145,2514,2225,646,232,0,0
20240131,W-23,M-0062,1477,1547,123,918,0,0
20240131,W-23,M-0184,2443,2343,617,982,0,0
20240131,W-23,M-0097,793,332,720,573,0,0
20240131,W-23,M-0144,1283,1094,879,364,0,0
20240131,W-23,M-0005,2093,1995,378,41,0,0
20240131,W-23,M-0044,1117,1479,311,790,0,0
20240131,W-23,M-0009,354,617,153,100,0,0
20240131,W-23,M-0163,989,1277,859,507,0,0
20240131,W-23,M-0006,241,253,894,371,0,0
20240131,W-23,M-0171,465,691,739,784,0,0
20240131,W-23,M-0103,1139,1024,701,746,0,0
20240131,W-23,M-0126,2681,2266,125,639,0,0
20240131,W-23,M-0007,2933,3406,308,268,0,0
20240131,W-23,M-0151,2811,2810,186,734,0,0
20240131,W-23,M-0035,999,925,87,366,0,0
20240131,W-23,M-0070,576,994,795,104,0,1
20240131,W-23,M-0167,2482,2675,905,873,0,0
20240131,W-23,M-0056,2904,3008,818,366,0,0
20240131,W-23,M-0127,1055,1083,291,359,0,0
20240131,W-23,M-0013,2085,2555,954,748,0,0
20240131,W-23,M-0032,1540,1580,234,472,0,0
20240131,W-23,M-0090,305,589,84,848,0,0
20240131,W-23,M-0131,521,1018,217,821,0,0
20240131,W-23,M-0078,1073,1423,697,61,0,0
20240131,W-23,M-0112,2344,2738,555,277,0,0
20240131,W-23,M-0188,226,405,734,426,0,1
20240131,W-23,M-0159,285,54,261,569,0,1
20240131,W-23,M-0054,2963,2752,41,649,0,0
20240131,W-23,M-0057,2198,2025,844,948,0,0
20240131,W-23,M-0039,318,215,823,718,0,0
20240131,W-23,M-0162,1334,1086,98,476,0,0
20240131,W-23,M-0185,181,296,437,350,0,0
20240131,W-23,M-0146,1632,1877,449,449,0,0
20240131,W-23,M-0132,2403,2853,193,932,0,0
20240131,W-23,M-0045,2554,2190,846,649,0,0
20240131,W-23,M-0010,2494,2504,307,809,0,0
20240131,W-23,M-0050,224,65,949,135,0,1
20240131,W-23,M-0008,2360,2107,613,642,0,0
20240131,W-23,M-0187,2092,1734,790,990,0,0
20240131,W-23,M-0192,528,122,344,627,0,0
20240131,W-23,M-0003,1918,1910,633,222,0,0
20240131,W-23,M-0083,2426,2926,188,169,0,0
20240131,W-23,M-0115,2680,2710,61,977,0,0
20240131,W-23,M-0102,2958,3276,730,460,0,0
20240131,W-23,M-0166,899,490,167,243,0,1
20240131,W-23,M-0157,1024,1371,267,810,0,0
20240131,W-23,M-0122,594,274,791,709,0,0
20240131,W-23,M-0085,2467,2690,21,918,0,0
20240131,W-23,M-0156,1481,1233,357,856,0,0
20240131,W-23,M-0161,2887,3181,322,891,0,0
20240131,W-23,M-0067,1644,1530,202,224,0,0
20240131,W-23,M-0105,2395,2464,473,504,0,0
20240131,W-23,M-0106,2041,1647,302,732,0,0
20240131,W-23,M-0029,949,504,39,753,0,0
20240131,W-23,M-0088,1476,1370,902,993,0,0
20240131,W-23,M-0011,2853,3167,162,286,0,0
20240131,W-23,M-0071,714,467,17,964,0,1
20240131,W-23,M-0028,1872,2275,73,661,0,0
20240131,W-23,M-0158,2022,2271,166,348,0,0
20240131,W-23,M-0053,1863,1802,25,17,0,0
20240131,W-23,M-0012,2127,1880,436,489,0,0
20240131,W-23,M-0004,151,0,850,272,1,1
20240131,W-23,M-0181,1565,1430,33,214,0,0
20240131,W-23,M-0130,1957,2093,828,391,0,0
20240131,W-23,M-0076,1954,2444,461,681,0,0
20240131,W-23,M-0140,1190,1374,584,996,0,0
20240131,W-23,M-0197,2170,2131,604,410,0,0
20240131,W-23,M-0136,2069,2010,994,658,0,0
20240131,W-23,M-0116,544,679,301,85,0,0
20240131,W-23,M-0093,1390,1440,868,683,0,0
20240131,W-23,M-0104,2341,1922,880,896,0,0
20240131,W-23,M-0033,702,606,31,65,0,0
20240131,W-23,M-0066,1117,1217,722,330,0,0
20240131,W-23,M-0182,1825,2074,155,437,0,0
20240131,W-23,M-0133,1275,1305,181,285,0,0
20240131,W-23,M-0063,379,776,951,118,0,0
20240131,W-23,M-0079,2113,2487,786,464,0,0
20240131,W-23,M-0040,819,890,604,95,0,0
20240131,W-23,M-0123,111,0,794,710,1,1
20240131,W-23,M-0170,380,317,224,359,0,0
20240131,W-23,M-0072,1558,1154,278,46,0,0
20240131,W-23,M-0038,1468,1592,649,373,0,0
20240131,W-23,M-0034,2729,2837,48,637,0,0
20240131,W-23,M-0017,1139,646,668,643,0,1
20240131,W-23,M-0173,1439,1770,463,678,0,0
20240131,W-23,M-0030,1669,1179,358,534,0,0
20240131,W-23,M-0114,1229,1300,273,406,0,0
20240131,W-23,M-0129,1073,1334,157,411,0,0
20240131,W-23,M-0174,1885,1909,363,854,0,0
20240131,W-23,M-0189,952,999,441,430,0,1
20240131,W-23,M-0020,2006,2428,753,567,0,0
20240131,W-23,M-0027,2004,2097,494,319,0,0
20240131,W-23,M-0160,828,1320,185,79,0,0
20240131,W-23,M-0195,162,59,687,327,0,0
20240131,W-23,M-0199,1950,1939,655,276,0,0
20240131,W-23,M-0141,699,563,291,999,0,0
20240131,W-23,M-0048,885,1160,668,217,0,0
20240131,W-23,M-0155,894,1308,621,746,0,0
20240131,W-23,M-0183,1088,756,663,529,0,1
20240131,W-23,M-0169,606,580,492,448,0,0
20240131,W-23,M-0052,271,237,200,471,0,0
20240131,W-23,M-0019,345,771,793,794,0,0
20240131,W-23,M-0176,1413,1185,966,773,0,0
20240131,W-23,M-0095,898,1051,683,367,0,0
