Stock_Item_Key,WWI_Stock_Item_ID,Stock_Item,Color,Selling_Package,Buying_Package,Brand,Size,Lead_Time_Days,Quantity_Per_Outer,Is_Chiller_Stock,Barcode,Tax_Rate,Unit_Price,Recommended_Retail_Price,Typical_Weight_Per_Unit,Photo,Valid_From,Valid_To,Lineage_Key,Product_Category
197,23,DBA ジョーク マグカップ - 場合による (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ
175,45,プログラマージョークマグカップ - 世界には10種類の人がいる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 書籍・コミック > プログラミング・IT > プログラマー向け書籍
185,35,プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ゲーム・ホビー > ボードゲーム・カードゲーム > ボードゲーム
193,27,DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョーク・マグカップ・カフェイン・マグカップ・ブラック
189,31,プログラマージョークマグカップ - 10月31日 = 12月25日 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラマー向けアクセサリー
183,37,プログラマージョークマグカップ - ハンマーがC++の場合 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラミング書籍 > C++ > ハンマー関連
163,57,ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ITアクセサリー > ジョークグッズ > ハードウェア > コンピュータ部品 > ケーブル・コネクタ
199,21,DBA ジョーク マグカップ - もしかしてDBAかも (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
177,43,プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 書籍・技術書・プログラミング
171,49,プログラマージョークマグカップ - このコードはツールによって生成されました (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラミングツール・ソフトウェア
167,53,ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: IT周辺機器 > キーボード > メンテナンス・修理用品
179,41,プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラマー用アクセサリー
169,51,プログラマージョークマグカップ - 古いC開発者は死なない (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 書籍・コミック > プログラミング・開発 > プログラマー・開発者関連
181,39,プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 書籍・教育・プログラミング教材
195,25,DBA ジョーク マグカップ - 順番に並べてあげる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ
201,19,DBA ジョーク マグカップ - だーーーーた (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ
173,47,プログラマージョークマグカップ - fooがバーに入ってくる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラマーグッズ
191,29,DBA ジョーク マグカップ - 2種類のDBA (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
203,17,DBA ジョーク マグカップ - 結合してもいいですか？ (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
165,55,ITジョークマグカップ - その動作は仕様です (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: IT機器・アクセサリ
565,32,プログラマージョークマグカップ - that's a hardware problem (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 電子機器・ハードウェア
555,22,DBA ジョーク マグカップ - 場合による (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ
577,44,プログラマージョークマグカップ - 世界には10種類の人がいる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 書籍・教育用品 > プログラミング・コンピュータ > プログラマー向け書籍
567,34,プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラミング教材・書籍
559,26,DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 家具・インテリア > カフェチェア > マグカップ関連用品
563,30,プログラマージョークマグカップ - 10月31日 = 12月25日 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラマー向けアクセサリー
569,36,プログラマージョークマグカップ - ハンマーがC++の場合 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラミング書籍・C++入門書
589,56,ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ITアクセサリー・周辺機器 > ケーブル・コネクタ > ハードウェア接続部品
553,20,DBA ジョーク マグカップ - もしかしてDBAかも (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ・マジック用品
575,42,プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 書籍・技術書
581,48,プログラマージョークマグカップ - このコードはツールによって生成されました (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ツール・プログラミングツール
585,52,ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: IT周辺機器 > キーボード > ジョークマグカップ
573,40,プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラマー用アクセサリー
583,50,プログラマージョークマグカップ - 古いC開発者は死なない (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 書籍・コミック > プログラミング・開発 > プログラマー・開発者関連
571,38,プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 書籍・教育・プログラミング教材
557,24,DBA ジョーク マグカップ - 順番に並べてあげる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 家具・インテリア > 収納用品 > ジョークマグカップ
551,18,DBA ジョーク マグカップ - だーーーーた (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ
579,46,プログラマージョークマグカップ - fooがバーに入ってくる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラミング関連グッズ
561,28,DBA ジョーク マグカップ - 2種類のDBA (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ > DBAマグカップ > 白色
549,16,DBA ジョーク マグカップ - 結合してもいいですか？ (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ・マジック用品
587,54,ITジョークマグカップ - その動作は仕様です (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ITアクセサリー・周辺機器
274,32,プログラマージョークマグカップ - that's a hardware problem (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 電子機器・ハードウェア
284,22,DBA ジョーク マグカップ - 場合による (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ
262,44,プログラマージョークマグカップ - 世界には10種類の人がいる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 書籍・教育・プログラミング教材
272,34,プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラミング教材・書籍
280,26,DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 家具・インテリア > キッチン用品 > コーヒー用品 > コーヒーフィルター
276,30,プログラマージョークマグカップ - 10月31日 = 12月25日 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラマー向けアクセサリー
270,36,プログラマージョークマグカップ - ハンマーがC++の場合 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラミング書籍・C++関連教材
250,56,ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ITアクセサリー・周辺機器 > ケーブル・コネクタ > ハードウェア接続部品
286,20,DBA ジョーク マグカップ - もしかしてDBAかも (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
264,42,プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 書籍・教育・プログラミング教材
258,48,プログラマージョークマグカップ - このコードはツールによって生成されました (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ツール・プログラミング関連用品
254,52,ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: IT周辺機器 > キーボード > キーボードアクセサリー
266,40,プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラマー用アクセサリー
256,50,プログラマージョークマグカップ - 古いC開発者は死なない (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 書籍・コミック > プログラミング・開発 > プログラマー向け書籍
268,38,プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 書籍・教育・プログラミング教材
282,24,DBA ジョーク マグカップ - 順番に並べてあげる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 家具・インテリア > ジョークグッズ > マグカップ
288,18,DBA ジョーク マグカップ - だーーーーた (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ
260,46,プログラマージョークマグカップ - fooがバーに入ってくる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラミング関連グッズ
278,28,DBA ジョーク マグカップ - 2種類のDBA (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
290,16,DBA ジョーク マグカップ - 結合してもいいですか？ (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
252,54,ITジョークマグカップ - その動作は仕様です (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: IT周辺機器・アクセサリ
188,32,プログラマージョークマグカップ - that's a hardware problem (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 電子機器・ハードウェア
198,22,DBA ジョーク マグカップ - 場合による (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
176,44,プログラマージョークマグカップ - 世界には10種類の人がいる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 書籍・教育・プログラミング教材
186,34,プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラミング教材・書籍
194,26,DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 家具・インテリア > キッチン用品 > コーヒー用品 > コーヒーカップ
190,30,プログラマージョークマグカップ - 10月31日 = 12月25日 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラマー向けアクセサリー
184,36,プログラマージョークマグカップ - ハンマーがC++の場合 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラミング書籍・C++教材
164,56,ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ITアクセサリー > ジョークマグカップ > ハードウェア関連 > コンピュータ部品 > 白色
200,20,DBA ジョーク マグカップ - もしかしてDBAかも (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
178,42,プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 書籍・技術書
172,48,プログラマージョークマグカップ - このコードはツールによって生成されました (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ツール・プログラミングツール
168,52,ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: IT周辺機器 > キーボード > ジョークマグカップ
180,40,プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラマー用アクセサリー
170,50,プログラマージョークマグカップ - 古いC開発者は死なない (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 書籍・コミック > 小説・文学 > 歴史小説
182,38,プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 書籍・教育・プログラミング教材
196,24,DBA ジョーク マグカップ - 順番に並べてあげる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 家具・インテリア > 収納家具 > ジョークマグカップ収納
202,18,DBA ジョーク マグカップ - だーーーーた (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ
174,46,プログラマージョークマグカップ - fooがバーに入ってくる (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: プログラミング関連グッズ
192,28,DBA ジョーク マグカップ - 2種類のDBA (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
204,16,DBA ジョーク マグカップ - 結合してもいいですか？ (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
166,54,ITジョークマグカップ - その動作は仕様です (白),白,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: IT周辺機器 > ジョークマグカップ > 白色
